,Time
60019,2024-06-20 13:32:09
60020,2024-06-20 13:32:12
60021,2024-06-20 13:32:38
60022,2024-06-20 13:32:40
60023,2024-06-20 13:32:44
60024,2024-06-20 13:33:08
60025,2024-06-20 13:33:13
60026,2024-06-20 13:33:16
60027,2024-06-20 13:33:46
60028,2024-06-20 13:34:12
60029,2024-06-20 13:34:13
60030,2024-06-20 13:34:43
60031,2024-06-20 13:34:45
60032,2024-06-20 13:35:09
60033,2024-06-20 13:35:41
60034,2024-06-20 13:35:46
60035,2024-06-20 13:35:47
60036,2024-06-20 13:36:09
60037,2024-06-20 13:36:11
60038,2024-06-20 13:36:20
60039,2024-06-20 13:36:36
60040,2024-06-20 13:36:47
60041,2024-06-20 13:37:14
60042,2024-06-20 13:37:46
60043,2024-06-20 13:38:09
60044,2024-06-20 13:38:13
60045,2024-06-20 13:38:18
60046,2024-06-20 13:38:40
60047,2024-06-20 13:38:43
60048,2024-06-20 13:39:11
60049,2024-06-20 13:39:44
60050,2024-06-20 13:39:53
60051,2024-06-20 13:40:11
60052,2024-06-20 13:40:13
60053,2024-06-20 13:40:20
60054,2024-06-20 13:40:42
60055,2024-06-20 13:40:52
60056,2024-06-20 13:41:08
60057,2024-06-20 13:41:11
60058,2024-06-20 13:41:15
60059,2024-06-20 13:41:45
60060,2024-06-20 13:41:54
60061,2024-06-20 13:42:46
60062,2024-06-20 13:42:52
60063,2024-06-20 13:43:17
60064,2024-06-20 13:43:17
60065,2024-06-20 13:43:42
60066,2024-06-20 13:43:52
60067,2024-06-20 13:44:12
60068,2024-06-20 13:44:15
60069,2024-06-20 13:44:47
60070,2024-06-20 13:44:50
60071,2024-06-20 13:45:12
60072,2024-06-20 13:45:14
60073,2024-06-20 13:45:41
60074,2024-06-20 13:45:44
60075,2024-06-20 13:45:50
60076,2024-06-20 13:46:14
60077,2024-06-20 13:46:22
60078,2024-06-20 13:46:43
60079,2024-06-20 13:47:16
60080,2024-06-20 13:47:16
60081,2024-06-20 13:47:41
60082,2024-06-20 13:47:45
60083,2024-06-20 13:48:19
60084,2024-06-20 13:48:23
60085,2024-06-20 13:48:43
60086,2024-06-20 13:48:51
60087,2024-06-20 13:49:14
60088,2024-06-20 13:49:14
60089,2024-06-20 13:49:41
60090,2024-06-20 13:49:50
60091,2024-06-20 13:50:11
60092,2024-06-20 13:50:12
60093,2024-06-20 13:50:21
60094,2024-06-20 13:50:47
60095,2024-06-20 13:50:48
60096,2024-06-20 13:51:15
60097,2024-06-20 13:51:43
60098,2024-06-20 13:51:45
60099,2024-06-20 13:51:59
60100,2024-06-20 13:52:14
60101,2024-06-20 13:52:17
60102,2024-06-20 13:52:50
60103,2024-06-20 13:53:16
60104,2024-06-20 13:53:21
60105,2024-06-20 13:53:46
60106,2024-06-20 13:53:46
60107,2024-06-20 13:54:18
60108,2024-06-20 13:54:22
60109,2024-06-20 13:54:44
60110,2024-06-20 13:54:51
60111,2024-06-20 13:55:16
60112,2024-06-20 13:55:19
60113,2024-06-20 13:55:44
60114,2024-06-20 13:55:45
60115,2024-06-20 13:55:49
60116,2024-06-20 13:55:52
60117,2024-06-20 13:56:10
60118,2024-06-20 13:56:15
60119,2024-06-20 13:56:24
60120,2024-06-20 13:57:16
60121,2024-06-20 13:57:17
60122,2024-06-20 13:57:18
60123,2024-06-20 13:57:48
60124,2024-06-20 13:57:52
60125,2024-06-20 13:58:44
60126,2024-06-20 13:58:54
60127,2024-06-20 13:59:15
60128,2024-06-20 13:59:21
60129,2024-06-20 13:59:50
60130,2024-06-20 13:59:53
60131,2024-06-20 14:00:14
60132,2024-06-20 14:00:20
60133,2024-06-20 14:00:48
60134,2024-06-20 14:00:57
60135,2024-06-20 14:01:31
60136,2024-06-20 14:01:32
60137,2024-06-20 14:01:47
60138,2024-06-20 14:01:53
60139,2024-06-20 14:02:14
60140,2024-06-20 14:02:16
60141,2024-06-20 14:02:20
60142,2024-06-20 14:02:42
60143,2024-06-20 14:02:46
60144,2024-06-20 14:02:49
60145,2024-06-20 14:03:11
60146,2024-06-20 14:03:15
60147,2024-06-20 14:03:55
60148,2024-06-20 14:04:21
60149,2024-06-20 14:04:46
60150,2024-06-20 14:04:50
60151,2024-06-20 14:05:15
60152,2024-06-20 14:05:19
60153,2024-06-20 14:05:28
60154,2024-06-20 14:06:15
60155,2024-06-20 14:06:17
60156,2024-06-20 14:06:19
60157,2024-06-20 14:06:20
60158,2024-06-20 14:06:52
60159,2024-06-20 14:07:18
60160,2024-06-20 14:07:20
60161,2024-06-20 14:07:25
60162,2024-06-20 14:07:47
60163,2024-06-20 14:07:56
60164,2024-06-20 14:08:19
60165,2024-06-20 14:08:35
60166,2024-06-20 14:09:24
60167,2024-06-20 14:09:24
60168,2024-06-20 14:09:25
60169,2024-06-20 14:09:29
60170,2024-06-20 14:09:46
60171,2024-06-20 14:09:47
60172,2024-06-20 14:09:48
60173,2024-06-20 14:09:50
60174,2024-06-20 14:09:54
60175,2024-06-20 14:10:03
60176,2024-06-20 14:10:26
60177,2024-06-20 14:10:30
60178,2024-06-20 14:11:16
60179,2024-06-20 14:11:22
60180,2024-06-20 14:12:00
60181,2024-06-20 14:12:01
60182,2024-06-20 14:12:19
60183,2024-06-20 14:12:21
60184,2024-06-20 14:12:30
60185,2024-06-20 14:12:50
60186,2024-06-20 14:13:04
60187,2024-06-20 14:13:25
60188,2024-06-20 14:13:30
60189,2024-06-20 14:13:54
60190,2024-06-20 14:13:58
60191,2024-06-20 14:14:21
60192,2024-06-20 14:14:30
60193,2024-06-20 14:14:47
60194,2024-06-20 14:14:54
60195,2024-06-20 14:14:58
60196,2024-06-20 14:15:21
60197,2024-06-20 14:15:23
60198,2024-06-20 14:15:58
60199,2024-06-20 14:16:23
60200,2024-06-20 14:16:26
60201,2024-06-20 14:16:51
60202,2024-06-20 14:16:53
60203,2024-06-20 14:16:57
60204,2024-06-20 14:16:58
60205,2024-06-20 14:17:25
60206,2024-06-20 14:17:30
60207,2024-06-20 14:18:22
60208,2024-06-20 14:18:27
60209,2024-06-20 14:18:53
60210,2024-06-20 14:19:00
60211,2024-06-20 14:19:27
60212,2024-06-20 14:19:29
60213,2024-06-20 14:19:51
60214,2024-06-20 14:19:55
60215,2024-06-20 14:20:22
60216,2024-06-20 14:20:27
60217,2024-06-20 14:20:54
60218,2024-06-20 14:21:00
60219,2024-06-20 14:21:25
60220,2024-06-20 14:21:50
60221,2024-06-20 14:21:58
60222,2024-06-20 14:21:58
60223,2024-06-20 14:22:24
60224,2024-06-20 14:22:29
60225,2024-06-20 14:22:29
60226,2024-06-20 14:22:53
60227,2024-06-20 14:23:21
60228,2024-06-20 14:23:21
60229,2024-06-20 14:23:22
60230,2024-06-20 14:23:28
60231,2024-06-20 14:23:32
60232,2024-06-20 14:23:54
60233,2024-06-20 14:23:57
60234,2024-06-20 14:24:01
60235,2024-06-20 14:24:25
60236,2024-06-20 14:24:26
60237,2024-06-20 14:25:28
60238,2024-06-20 14:25:57
60239,2024-06-20 14:25:59
60240,2024-06-20 14:26:20
60241,2024-06-20 14:26:25
60242,2024-06-20 14:26:32
60243,2024-06-20 14:26:52
60244,2024-06-20 14:26:59
60245,2024-06-20 14:27:23
60246,2024-06-20 14:27:33
60247,2024-06-20 14:27:52
60248,2024-06-20 14:27:53
60249,2024-06-20 14:27:59
60250,2024-06-20 14:28:24
60251,2024-06-20 14:28:53
60252,2024-06-20 14:28:59
60253,2024-06-20 14:29:25
60254,2024-06-20 14:29:33
60255,2024-06-20 14:29:55
60256,2024-06-20 14:30:23
60257,2024-06-20 14:30:31
60258,2024-06-20 14:30:54
60259,2024-06-20 14:30:58
60260,2024-06-20 14:30:59
60261,2024-06-20 14:31:25
60262,2024-06-20 14:31:27
60263,2024-06-20 14:31:35
60264,2024-06-20 14:31:59
60265,2024-06-20 14:32:26
60266,2024-06-20 14:32:54
60267,2024-06-20 14:32:55
60268,2024-06-20 14:32:59
60269,2024-06-20 14:33:24
60270,2024-06-20 14:33:24
60271,2024-06-20 14:33:30
60272,2024-06-20 14:33:56
60273,2024-06-20 14:34:36
60274,2024-06-20 14:34:55
60275,2024-06-20 14:34:58
60276,2024-06-20 14:35:32
60277,2024-06-20 14:35:38
60278,2024-06-20 14:35:56
60279,2024-06-20 14:36:00
60280,2024-06-20 14:36:24
60281,2024-06-20 14:36:32
60282,2024-06-20 14:37:01
60283,2024-06-20 14:37:06
60284,2024-06-20 14:37:24
60285,2024-06-20 14:37:38
60286,2024-06-20 14:37:54
60287,2024-06-20 14:37:56
60288,2024-06-20 14:38:03
60289,2024-06-20 14:38:26
60290,2024-06-20 14:38:33
60291,2024-06-20 14:38:59
60292,2024-06-20 14:39:25
60293,2024-06-20 14:39:36
60294,2024-06-20 14:39:38
60295,2024-06-20 14:39:55
60296,2024-06-20 14:39:57
60297,2024-06-20 14:40:02
60298,2024-06-20 14:40:03
60299,2024-06-20 14:40:38
60300,2024-06-20 14:41:07
60301,2024-06-20 14:41:09
60302,2024-06-20 14:41:28
60303,2024-06-20 14:41:35
60304,2024-06-20 14:41:43
60305,2024-06-20 14:42:08
60306,2024-06-20 14:42:48
60307,2024-06-20 14:43:03
60308,2024-06-20 14:43:09
60309,2024-06-20 14:43:30
60310,2024-06-20 14:43:34
60311,2024-06-20 14:44:07
60312,2024-06-20 14:44:09
60313,2024-06-20 14:44:12
60314,2024-06-20 14:44:34
60315,2024-06-20 14:44:38
60316,2024-06-20 14:45:09
60317,2024-06-20 14:45:30
60318,2024-06-20 14:45:40
60319,2024-06-20 14:45:59
60320,2024-06-20 14:46:10
60321,2024-06-20 14:46:31
60322,2024-06-20 14:46:33
60323,2024-06-20 14:46:36
60324,2024-06-20 14:47:01
60325,2024-06-20 14:47:02
60326,2024-06-20 14:47:07
60327,2024-06-20 14:47:28
60328,2024-06-20 14:47:34
60329,2024-06-20 14:48:03
60330,2024-06-20 14:48:37
60331,2024-06-20 14:49:04
60332,2024-06-20 14:49:11
60333,2024-06-20 14:49:34
60334,2024-06-20 14:49:34
60335,2024-06-20 14:49:38
60336,2024-06-20 14:50:02
60337,2024-06-20 14:50:10
60338,2024-06-20 14:50:33
60339,2024-06-20 14:51:05
60340,2024-06-20 14:51:08
60341,2024-06-20 14:51:32
60342,2024-06-20 14:51:45
60343,2024-06-20 14:52:02
60344,2024-06-20 14:52:07
60345,2024-06-20 14:52:36
60346,2024-06-20 14:52:39
60347,2024-06-20 14:53:04
60348,2024-06-20 14:53:06
60349,2024-06-20 14:53:32
60350,2024-06-20 14:53:41
60351,2024-06-20 14:54:09
60352,2024-06-20 14:54:15
60353,2024-06-20 14:54:34
60354,2024-06-20 14:54:37
60355,2024-06-20 14:55:07
60356,2024-06-20 14:55:10
60357,2024-06-20 14:55:39
60358,2024-06-20 14:55:40
60359,2024-06-20 14:56:01
60360,2024-06-20 14:56:02
60361,2024-06-20 14:56:09
60362,2024-06-20 14:56:35
60363,2024-06-20 14:56:45
60364,2024-06-20 14:57:12
60365,2024-06-20 14:57:33
60366,2024-06-20 14:57:38
60367,2024-06-20 14:58:07
60368,2024-06-20 14:58:13
60369,2024-06-20 14:58:37
60370,2024-06-20 14:58:40
60371,2024-06-20 14:59:06
60372,2024-06-20 14:59:15
60373,2024-06-20 14:59:39
60374,2024-06-20 14:59:41
60375,2024-06-20 15:00:05
60376,2024-06-20 15:00:06
60377,2024-06-20 15:00:32
60378,2024-06-20 15:00:37
60379,2024-06-20 15:00:41
60380,2024-06-20 15:01:06
60381,2024-06-20 15:01:06
60382,2024-06-20 15:01:13
60383,2024-06-20 15:01:35
60384,2024-06-20 15:02:03
60385,2024-06-20 15:02:06
60386,2024-06-20 15:02:36
60387,2024-06-20 15:02:38
60388,2024-06-20 15:02:45
60389,2024-06-20 15:03:06
60390,2024-06-20 15:03:11
60391,2024-06-20 15:03:44
60392,2024-06-20 15:04:05
60393,2024-06-20 15:04:35
60394,2024-06-20 15:04:40
60395,2024-06-20 15:05:04
60396,2024-06-20 15:05:12
60397,2024-06-20 15:05:13
60398,2024-06-20 15:05:37
60399,2024-06-20 15:05:47
60400,2024-06-20 15:06:22
60401,2024-06-20 15:06:35
60402,2024-06-20 15:06:50
60403,2024-06-20 15:07:05
60404,2024-06-20 15:07:07
60405,2024-06-20 15:07:36
60406,2024-06-20 15:07:44
60407,2024-06-20 15:08:07
60408,2024-06-20 15:08:16
60409,2024-06-20 15:08:33
60410,2024-06-20 15:08:38
60411,2024-06-20 15:08:46
60412,2024-06-20 15:09:06
60413,2024-06-20 15:09:11
60414,2024-06-20 15:09:14
60415,2024-06-20 15:09:44
60416,2024-06-20 15:10:02
60417,2024-06-20 15:10:09
60418,2024-06-20 15:10:37
60419,2024-06-20 15:10:40
60420,2024-06-20 15:10:42
60421,2024-06-20 15:11:13
60422,2024-06-20 15:11:35
60423,2024-06-20 15:11:41
60424,2024-06-20 15:12:07
60425,2024-06-20 15:12:14
60426,2024-06-20 15:12:17
60427,2024-06-20 15:12:39
60428,2024-06-20 15:12:41
60429,2024-06-20 15:13:12
60430,2024-06-20 15:13:13
60431,2024-06-20 15:13:19
60432,2024-06-20 15:13:19
60433,2024-06-20 15:13:42
60434,2024-06-20 15:14:40
60435,2024-06-20 15:14:44
60436,2024-06-20 15:14:46
60437,2024-06-20 15:15:17
60438,2024-06-20 15:15:20
60439,2024-06-20 15:15:47
60440,2024-06-20 15:16:14
60441,2024-06-20 15:16:14
60442,2024-06-20 15:16:17
60443,2024-06-20 15:16:43
60444,2024-06-20 15:18:18
60445,2024-06-20 15:19:25
60446,2024-06-20 15:20:20
60447,2024-06-20 15:20:51
60448,2024-06-20 15:20:51
60449,2024-06-20 15:21:18
60450,2024-06-20 15:22:18
60451,2024-06-20 15:22:40
60452,2024-06-20 15:24:22
60453,2024-06-20 15:24:42
60454,2024-06-20 15:24:48
60455,2024-06-20 15:25:13
60456,2024-06-20 15:25:30
60457,2024-06-20 15:25:45
60458,2024-06-20 15:25:46
60459,2024-06-20 15:26:09
60460,2024-06-20 15:26:09
60461,2024-06-20 15:26:13
60462,2024-06-20 15:26:17
60463,2024-06-20 15:26:45
60464,2024-06-20 15:26:45
60465,2024-06-20 15:27:17
60466,2024-06-20 15:27:42
60467,2024-06-20 15:27:46
60468,2024-06-20 15:28:11
60469,2024-06-20 15:28:21
60470,2024-06-20 15:28:48
60471,2024-06-20 15:28:48
60472,2024-06-20 15:29:14
60473,2024-06-20 15:29:18
60474,2024-06-20 15:29:43
60475,2024-06-20 15:29:52
60476,2024-06-20 15:30:14
60477,2024-06-20 15:30:15
60478,2024-06-20 15:30:48
60479,2024-06-20 15:30:56
60480,2024-06-20 15:31:15
60481,2024-06-20 15:31:31
60482,2024-06-20 15:31:40
60483,2024-06-20 15:31:42
60484,2024-06-20 15:31:56
60485,2024-06-20 15:32:16
60486,2024-06-20 15:32:22
60487,2024-06-20 15:32:49
60488,2024-06-20 15:33:20
60489,2024-06-20 15:33:24
60490,2024-06-20 15:33:46
60491,2024-06-20 15:33:52
60492,2024-06-20 15:34:12
60493,2024-06-20 15:34:14
60494,2024-06-20 15:34:17
60495,2024-06-20 15:34:20
60496,2024-06-20 15:34:43
60497,2024-06-20 15:34:48
60498,2024-06-20 15:35:11
60499,2024-06-20 15:35:41
60500,2024-06-20 15:35:45
60501,2024-06-20 15:35:46
60502,2024-06-20 15:36:27
60503,2024-06-20 15:36:41
60504,2024-06-20 15:36:51
60505,2024-06-20 15:37:17
60506,2024-06-20 15:37:21
60507,2024-06-20 15:37:53
60508,2024-06-20 15:38:14
60509,2024-06-20 15:38:15
60510,2024-06-20 15:38:19
60511,2024-06-20 15:38:45
60512,2024-06-20 15:38:49
60513,2024-06-20 15:39:14
60514,2024-06-20 15:39:14
60515,2024-06-20 15:39:49
60516,2024-06-20 15:39:54
60517,2024-06-20 15:40:20
60518,2024-06-20 15:40:45
60519,2024-06-20 15:40:51
60520,2024-06-20 15:41:16
60521,2024-06-20 15:41:19
60522,2024-06-20 15:41:43
60523,2024-06-20 15:41:44
60524,2024-06-20 15:41:59
60525,2024-06-20 15:42:17
60526,2024-06-20 15:42:24
60527,2024-06-20 15:42:50
60528,2024-06-20 15:43:16
60529,2024-06-20 15:43:22
60530,2024-06-20 15:43:45
60531,2024-06-20 15:43:51
60532,2024-06-20 15:43:58
60533,2024-06-20 15:44:28
60534,2024-06-20 15:44:31
60535,2024-06-20 15:44:52
60536,2024-06-20 15:44:54
60537,2024-06-20 15:45:23
60538,2024-06-20 15:45:25
60539,2024-06-20 15:45:26
60540,2024-06-20 15:45:52
60541,2024-06-20 15:45:56
60542,2024-06-20 15:46:19
60543,2024-06-20 15:46:52
60544,2024-06-20 15:46:58
60545,2024-06-20 15:47:19
60546,2024-06-20 15:47:23
60547,2024-06-20 15:47:53
60548,2024-06-20 15:47:54
60549,2024-06-20 15:47:58
60550,2024-06-20 15:48:22
60551,2024-06-20 15:48:36
60552,2024-06-20 15:48:58
60553,2024-06-20 15:49:21
60554,2024-06-20 15:49:29
60555,2024-06-20 15:49:55
60556,2024-06-20 15:49:59
60557,2024-06-20 15:50:22
60558,2024-06-20 15:50:22
60559,2024-06-20 15:50:26
60560,2024-06-20 15:50:29
60561,2024-06-20 15:50:49
60562,2024-06-20 15:50:54
60563,2024-06-20 15:51:02
60564,2024-06-20 15:51:23
60565,2024-06-20 15:51:51
60566,2024-06-20 15:51:55
60567,2024-06-20 15:52:26
60568,2024-06-20 15:52:51
60569,2024-06-20 15:52:51
60570,2024-06-20 15:53:30
60571,2024-06-20 15:53:33
60572,2024-06-20 15:53:56
60573,2024-06-20 15:54:06
60574,2024-06-20 15:54:26
60575,2024-06-20 15:54:32
60576,2024-06-20 15:55:01
60577,2024-06-20 15:55:19
60578,2024-06-20 15:55:22
60579,2024-06-20 15:55:24
60580,2024-06-20 15:55:28
60581,2024-06-20 15:55:52
60582,2024-06-20 15:55:55
60583,2024-06-20 15:56:52
60584,2024-06-20 15:56:55
60585,2024-06-20 15:57:22
60586,2024-06-20 15:57:32
60587,2024-06-20 15:57:52
60588,2024-06-20 15:57:56
60589,2024-06-20 15:58:19
60590,2024-06-20 15:58:30
60591,2024-06-20 15:58:32
60592,2024-06-20 15:58:53
60593,2024-06-20 15:58:58
60594,2024-06-20 15:59:36
60595,2024-06-20 15:59:56
60596,2024-06-20 16:00:01
60597,2024-06-20 16:00:23
60598,2024-06-20 16:00:23
60599,2024-06-20 16:00:26
60600,2024-06-20 16:00:53
60601,2024-06-20 16:01:02
60602,2024-06-20 16:01:24
60603,2024-06-20 16:01:31
60604,2024-06-20 16:02:02
60605,2024-06-20 16:02:04
60606,2024-06-20 16:02:07
60607,2024-06-20 16:02:21
60608,2024-06-20 16:02:25
60609,2024-06-20 16:02:55
60610,2024-06-20 16:02:56
60611,2024-06-20 16:03:28
60612,2024-06-20 16:03:58
60613,2024-06-20 16:04:21
60614,2024-06-20 16:04:24
60615,2024-06-20 16:04:32
60616,2024-06-20 16:04:52
60617,2024-06-20 16:05:00
60618,2024-06-20 16:05:00
60619,2024-06-20 16:05:29
60620,2024-06-20 16:05:57
60621,2024-06-20 16:05:57
60622,2024-06-20 16:06:25
60623,2024-06-20 16:06:30
60624,2024-06-20 16:07:01
60625,2024-06-20 16:07:24
60626,2024-06-20 16:07:28
60627,2024-06-20 16:07:34
60628,2024-06-20 16:07:57
60629,2024-06-20 16:08:02
60630,2024-06-20 16:08:25
60631,2024-06-20 16:08:56
60632,2024-06-20 16:08:57
60633,2024-06-20 16:09:04
60634,2024-06-20 16:09:27
60635,2024-06-20 16:09:36
60636,2024-06-20 16:09:54
60637,2024-06-20 16:10:24
60638,2024-06-20 16:10:27
60639,2024-06-20 16:10:29
60640,2024-06-20 16:10:57
60641,2024-06-20 16:11:01
60642,2024-06-20 16:11:20
60643,2024-06-20 16:11:23
60644,2024-06-20 16:11:30
60645,2024-06-20 16:13:34
60646,2024-06-20 16:14:25
60647,2024-06-20 16:15:30
60648,2024-06-20 16:15:50
60649,2024-06-20 16:15:50
60650,2024-06-20 16:16:02
60651,2024-06-20 16:17:26
60652,2024-06-20 16:17:29
60653,2024-06-20 16:22:30
60654,2024-06-20 16:22:56
60655,2024-06-20 16:23:29
60656,2024-06-20 16:23:36
60657,2024-06-20 16:23:37
60658,2024-06-20 16:24:10
60659,2024-06-20 16:24:29
60660,2024-06-20 16:24:37
60661,2024-06-20 16:24:56
60662,2024-06-20 16:25:00
60663,2024-06-20 16:25:06
60664,2024-06-20 16:25:27
60665,2024-06-20 16:25:30
60666,2024-06-20 16:25:32
60667,2024-06-20 16:26:12
60668,2024-06-20 16:26:30
60669,2024-06-20 16:26:33
60670,2024-06-20 16:26:57
60671,2024-06-20 16:26:58
60672,2024-06-20 16:27:12
60673,2024-06-20 16:27:27
60674,2024-06-20 16:27:31
60675,2024-06-20 16:27:59
60676,2024-06-20 16:28:05
60677,2024-06-20 16:28:35
60678,2024-06-20 16:29:00
60679,2024-06-20 16:29:31
60680,2024-06-20 16:29:31
60681,2024-06-20 16:29:59
60682,2024-06-20 16:30:04
60683,2024-06-20 16:30:31
60684,2024-06-20 16:30:40
60685,2024-06-20 16:30:59
60686,2024-06-20 16:31:08
60687,2024-06-20 16:31:14
60688,2024-06-20 16:31:31
60689,2024-06-20 16:31:33
60690,2024-06-20 16:31:41
60691,2024-06-20 16:32:05
60692,2024-06-20 16:32:06
60693,2024-06-20 16:32:12
60694,2024-06-20 16:32:39
60695,2024-06-20 16:33:02
60696,2024-06-20 16:33:03
60697,2024-06-20 16:33:07
60698,2024-06-20 16:33:35
60699,2024-06-20 16:34:07
60700,2024-06-20 16:34:08
60701,2024-06-20 16:34:35
60702,2024-06-20 16:34:37
60703,2024-06-20 16:35:10
60704,2024-06-20 16:35:35
60705,2024-06-20 16:35:43
60706,2024-06-20 16:36:04
60707,2024-06-20 16:36:18
60708,2024-06-20 16:36:37
60709,2024-06-20 16:36:42
60710,2024-06-20 16:37:12
60711,2024-06-20 16:37:17
60712,2024-06-20 16:37:35
60713,2024-06-20 16:37:43
60714,2024-06-20 16:38:05
60715,2024-06-20 16:38:15
60716,2024-06-20 16:38:35
60717,2024-06-20 16:38:37
60718,2024-06-20 16:38:41
60719,2024-06-20 16:39:02
60720,2024-06-20 16:39:06
60721,2024-06-20 16:39:08
60722,2024-06-20 16:39:42
60723,2024-06-20 16:40:18
60724,2024-06-20 16:40:37
60725,2024-06-20 16:40:38
60726,2024-06-20 16:41:09
60727,2024-06-20 16:41:09
60728,2024-06-20 16:41:39
60729,2024-06-20 16:41:40
60730,2024-06-20 16:42:09
60731,2024-06-20 16:42:18
60732,2024-06-20 16:42:35
60733,2024-06-20 16:42:40
60734,2024-06-20 16:42:41
60735,2024-06-20 16:43:13
60736,2024-06-20 16:43:19
60737,2024-06-20 16:43:42
60738,2024-06-20 16:43:42
60739,2024-06-20 16:44:08
60740,2024-06-20 16:44:15
60741,2024-06-20 16:44:37
60742,2024-06-20 16:45:02
60743,2024-06-20 16:45:08
60744,2024-06-20 16:45:08
60745,2024-06-20 16:45:35
60746,2024-06-20 16:45:37
60747,2024-06-20 16:45:45
60748,2024-06-20 16:46:09
60749,2024-06-20 16:46:42
60750,2024-06-20 16:46:42
60751,2024-06-20 16:47:09
60752,2024-06-20 16:47:11
60753,2024-06-20 16:47:36
60754,2024-06-20 16:47:41
60755,2024-06-20 16:48:11
60756,2024-06-20 16:48:11
60757,2024-06-20 16:48:36
60758,2024-06-20 16:48:37
60759,2024-06-20 16:49:13
60760,2024-06-20 16:49:16
60761,2024-06-20 16:49:42
60762,2024-06-20 16:50:13
60763,2024-06-20 16:50:14
60764,2024-06-20 16:50:38
60765,2024-06-20 16:50:43
60766,2024-06-20 16:50:43
60767,2024-06-20 16:51:07
60768,2024-06-20 16:51:15
60769,2024-06-20 16:51:17
60770,2024-06-20 16:51:40
60771,2024-06-20 16:52:08
60772,2024-06-20 16:52:40
60773,2024-06-20 16:52:46
60774,2024-06-20 16:53:09
60775,2024-06-20 16:53:12
60776,2024-06-20 16:53:37
60777,2024-06-20 16:53:39
60778,2024-06-20 16:54:10
60779,2024-06-20 16:54:16
60780,2024-06-20 16:54:35
60781,2024-06-20 16:54:38
60782,2024-06-20 16:54:43
60783,2024-06-20 16:55:07
60784,2024-06-20 16:55:13
60785,2024-06-20 16:55:17
60786,2024-06-20 16:55:43
60787,2024-06-20 16:56:07
60788,2024-06-20 16:56:42
60789,2024-06-20 16:56:45
60790,2024-06-20 16:57:10
60791,2024-06-20 16:57:15
60792,2024-06-20 16:57:39
60793,2024-06-20 16:57:43
60794,2024-06-20 16:58:09
60795,2024-06-20 16:58:10
60796,2024-06-20 16:58:17
60797,2024-06-20 16:58:39
60798,2024-06-20 16:58:44
60799,2024-06-20 16:59:10
60800,2024-06-20 16:59:41
60801,2024-06-20 16:59:44
60802,2024-06-20 17:00:15
60803,2024-06-20 17:00:25
60804,2024-06-20 17:00:40
60805,2024-06-20 17:00:45
60806,2024-06-20 17:01:11
60807,2024-06-20 17:01:16
60808,2024-06-20 17:01:38
60809,2024-06-20 17:01:41
60810,2024-06-20 17:01:45
60811,2024-06-20 17:02:11
60812,2024-06-20 17:02:16
60813,2024-06-20 17:02:41
60814,2024-06-20 17:03:10
60815,2024-06-20 17:03:20
60816,2024-06-20 17:03:23
60817,2024-06-20 17:03:40
60818,2024-06-20 17:03:44
60819,2024-06-20 17:03:52
60820,2024-06-20 17:03:56
60821,2024-06-20 17:04:18
60822,2024-06-20 17:04:55
60823,2024-06-20 17:05:16
60824,2024-06-20 17:05:23
60825,2024-06-20 17:05:43
60826,2024-06-20 17:06:07
60827,2024-06-20 17:06:19
60828,2024-06-20 17:07:50
60829,2024-06-20 17:08:47
60830,2024-06-20 17:09:49
60831,2024-06-20 17:09:50
60832,2024-06-20 17:10:16
60833,2024-06-20 17:10:29
60834,2024-06-20 17:10:43
60835,2024-06-20 17:10:45
60836,2024-06-20 17:10:53
60837,2024-06-20 17:11:15
60838,2024-06-20 17:11:23
60839,2024-06-20 17:11:26
60840,2024-06-20 17:11:44
60841,2024-06-20 17:11:46
60842,2024-06-20 17:12:15
60843,2024-06-20 17:12:16
60844,2024-06-20 17:13:01
60845,2024-06-20 17:13:16
60846,2024-06-20 17:13:26
60847,2024-06-20 17:13:48
60848,2024-06-20 17:13:48
60849,2024-06-20 17:13:53
60850,2024-06-20 17:14:13
60851,2024-06-20 17:14:32
60852,2024-06-20 17:14:43
60853,2024-06-20 17:15:15
60854,2024-06-20 17:15:18
60855,2024-06-20 17:15:47
60856,2024-06-20 17:15:50
60857,2024-06-20 17:16:12
60858,2024-06-20 17:16:17
60859,2024-06-20 17:16:18
60860,2024-06-20 17:16:19
60861,2024-06-20 17:16:47
60862,2024-06-20 17:16:51
60863,2024-06-20 17:17:43
60864,2024-06-20 17:17:48
60865,2024-06-20 17:17:54
60866,2024-06-20 17:18:13
60867,2024-06-20 17:18:18
60868,2024-06-20 17:18:23
60869,2024-06-20 17:18:49
60870,2024-06-20 17:19:14
60871,2024-06-20 17:19:19
60872,2024-06-20 17:19:20
60873,2024-06-20 17:19:44
60874,2024-06-20 17:19:50
60875,2024-06-20 17:19:51
60876,2024-06-20 17:20:55
60877,2024-06-20 17:21:19
60878,2024-06-20 17:21:20
60879,2024-06-20 17:21:45
60880,2024-06-20 17:21:48
60881,2024-06-20 17:21:52
60882,2024-06-20 17:22:18
60883,2024-06-20 17:22:22
60884,2024-06-20 17:22:51
60885,2024-06-20 17:23:15
60886,2024-06-20 17:23:18
60887,2024-06-20 17:23:45
60888,2024-06-20 17:23:47
60889,2024-06-20 17:23:50
60890,2024-06-20 17:24:18
60891,2024-06-20 17:24:20
60892,2024-06-20 17:24:52
